	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG12676	0.672892191	0.470183301	0.188794452	0.755269022	0.854338549	0.43955792	0.528634963	0.971167252	0.035230001	0.237876973	0.955682472	0.261412564	0.899400648	0.897079976	0.241308597	0.85528433	0.544538077	0.940883552	0.90546986	0.191687618
EG12680	0.682584703	0.829761777	0.635046862	0.602515488	0.849172236	0.658857037	0.684385109	0.853203769	0.548646177	0.598535044	0.517655994	0.607541397	0.596549907	0.529015304	0.675273531	0.526426746	0.562728837	0.620047164	0.494547581	0.435102802
EG12686	0.996176303	0.894967411	0.66042785	0.929638271	0.971871279	0.860149423	0.892059963	0.99402822	0.656255238	0.695781126	0.937129677	0.949593654	0.935104872	0.936850237	0.942924369	0.920453454	0.915146034	0.950370109	0.937801146	0.927225915
EG12697	0.979446852	0.00402619	0.838102667	0.742820284	0.562591575	0.023455576	0.15340598	0.773919685	0.348813048	0.969688276	0.906012463	0.876095181	0.829905472	0.971706187	0.776910828	0.763524016	0.680066904	0.679849599	0.92215268	0.655830518
EG12705	0.814939039	0.76177732	0.475067169	0.887967059	0.937806721	0.737098704	0.778891478	0.987523473	0.244441313	0.523315582	0.953115402	0.343646522	0.899563926	0.931526903	0.281988228	0.842316476	0.603979033	0.950832978	0.948286407	0.198096301
EG12718	0.826080723	0.870638487	0.676190503	0.862271435	0.797141359	0.866336809	0.66300749	0.8994151	0.575437287	0.825799016	0.797931504	0.602365338	0.771168497	0.648237862	0.683256947	0.770377901	0.736924764	0.581022812	0.681886988	0.555030161
EG12740	0.780626528	0.649433675	0.434094599	0.75432045	0.911014993	0.712355162	0.710086739	0.97933237	0.305959768	0.557971436	0.97434383	0.389372528	0.929150426	0.926971878	0.409890001	0.885135348	0.686521604	0.954298418	0.936393214	0.212960165
EG12741	0.722529244	0.728390371	0.473196612	0.881647144	0.901440895	0.734399933	0.726726808	0.986079165	0.210880298	0.495456462	0.960628902	0.302528029	0.908978805	0.896298416	0.249858577	0.878298811	0.636817221	0.950562015	0.930000906	0.245428028
EG12756	0.744594723	0.796772956	0.593165065	0.730501172	0.787833651	0.778585644	0.696368944	0.825048337	0.499110194	0.63058403	0.757097539	0.736636238	0.641935586	0.711839445	0.520765804	0.58692398	0.606661696	0.664130049	0.378225554	0.665793322
EG12757	0.709137868	0.763739761	0.677171824	0.712682147	0.794410714	0.724818751	0.72374985	0.876587362	0.474876655	0.634217837	0.80615048	0.709756341	0.722319552	0.635246409	0.541213509	0.503191067	0.638625051	0.706513185	0.460097306	0.707826828
EG12758	0.744062194	0.820073537	0.588374609	0.724974976	0.821286196	0.759665615	0.704746555	0.85336411	0.490606349	0.686388567	0.797539375	0.730318927	0.647175953	0.625440124	0.416675776	0.63593761	0.639735695	0.638186269	0.397426516	0.67675351
EG12781	0.725655511	0.613550856	0.524168187	0.8035931	0.907681058	0.605670104	0.655984173	0.981976933	0.312516107	0.415960733	0.978185734	0.57871931	0.922856378	0.962326464	0.369108951	0.923984198	0.766599173	0.970361054	0.951762929	0.23860705
EG12834	0.717178091	0.909705433	0.576800208	0.829307159	0.645080051	0.826656176	0.465268898	0.950912579	0.331034499	0.833562465	0.933801821	0.590306408	0.939963305	0.727700385	0.76182544	0.951849117	0.958037996	0.439179876	0.838303194	0.239788968
EG12835	0.595285754	0.876014311	0.45976314	0.754420636	0.544920538	0.839506381	0.319094239	0.926332576	0.295074683	0.757136964	0.929226741	0.619949984	0.946191068	0.801760819	0.775162856	0.960813508	0.961744414	0.561773659	0.828596114	0.481964439
EG12836	0.724404332	0.877307138	0.492052145	0.788402132	0.604469013	0.852249368	0.544874423	0.951828572	0.276611151	0.805246578	0.897233115	0.503336809	0.913059608	0.632285019	0.735953788	0.941228464	0.955871413	0.538322987	0.779341266	0.360211641
EG12837	0.707314429	0.886972765	0.526370174	0.74535618	0.616482676	0.827089029	0.507656599	0.936505933	0.396892863	0.772706007	0.880645723	0.487655128	0.891704312	0.52594494	0.592866656	0.920952636	0.945541869	0.370050344	0.661702119	0.189954492
EG12842	0.988432987	0.298545592	0.931562162	0.892141616	0.802331658	0.449283614	0.726707021	0.902761071	0.784284853	0.977696349	0.920930145	0.866783143	0.871456884	0.963352184	0.821840692	0.686688412	0.732655402	0.71545687	0.915730665	0.659558309
EG12900	0.811417198	0.754236355	0.528406124	0.870622099	0.909987274	0.791174386	0.718454154	0.983468535	0.257099441	0.607531332	0.973154434	0.373692371	0.919897999	0.946049663	0.359403124	0.889534927	0.721248959	0.969351983	0.951851544	0.223733983
EG12901	0.7211232	0.683647818	0.482814545	0.815058222	0.91959811	0.700205568	0.649204016	0.979343406	0.275832862	0.489199154	0.956244523	0.352287811	0.864025124	0.903066296	0.288046027	0.798858795	0.568084281	0.94305326	0.927458912	0.103786894
EG12938	0.71832446	0.879861322	0.588934158	0.80452266	0.695652554	0.81455584	0.568247399	0.881615118	0.437943371	0.804523438	0.674035642	0.518100954	0.728187186	0.647291058	0.619982428	0.786478252	0.745157413	0.533747081	0.708034236	0.453564346
EG12939	0.693408188	0.831976868	0.584592902	0.723242551	0.666317508	0.792312951	0.497515149	0.833521666	0.426277138	0.730449635	0.761252609	0.422103982	0.764287439	0.63537825	0.739922747	0.759179369	0.720021206	0.561727516	0.777827702	0.484466512
EG12952	0.471618357	0.279899373	0.728955417	0.310003543	0.485796999	0.356154802	0.390243285	0.320838249	0.248478004	0.312789511	0.334441469	0.216765722	0.429048004	0.300450704	0.526607739	0.244869604	0.374129295	0.343642266	0.164229864	0.325622532
EG12956	0.825860264	0.809762506	0.579667219	0.893286986	0.948725534	0.768141279	0.873161794	0.989443088	0.367187105	0.628598386	0.965270353	0.252795274	0.915354385	0.914670114	0.283476305	0.856532803	0.505284459	0.951915727	0.931556788	0.140753299
EG12963	0.522043688	0.848089789	0.277389174	0.613850661	0.320280285	0.719923756	0.280127544	0.910496451	0.132855979	0.753441367	0.890536434	0.381319827	0.919340951	0.600587834	0.73005786	0.950811547	0.962697772	0.270216361	0.806057101	0.157824148
EG12966	0.877865324	0.547346117	0.750086098	0.794608678	0.786524486	0.600427308	0.712387366	0.839145044	0.549269784	0.754004591	0.634351724	0.671579398	0.739186724	0.671664551	0.606084667	0.569525327	0.595074891	0.583235707	0.681986569	0.479253963
EG12989	0.485468601	0.463069154	0.242692667	0.686505677	0.815335484	0.399491198	0.433331325	0.961764654	0.017782188	0.28398267	0.967857964	0.421754474	0.920684967	0.921720682	0.353417097	0.877979196	0.5993196	0.967514783	0.931658801	0.137059233
EG12990	0.20771057	0.201052225	0.027440024	0.48217802	0.753642987	0.297562157	0.207393149	0.949716097	0.000364143	0.018820697	0.954936189	0.284370145	0.912697919	0.896564237	0.271094598	0.858100855	0.588883304	0.954894055	0.92755412	0.214935757
EG12995	0.317749416	0.32049506	0.764608589	0.308267387	0.446793418	0.412426548	0.347306385	0.380262017	0.285616564	0.341552261	0.17021772	0.17646058	0.132202647	0.072405533	0.324152254	0.115540226	0.07391437	0.189011336	0.10651794	0.203153634
EG12996	0.492557372	0.419472449	0.654361381	0.447177573	0.563146221	0.40239478	0.546204553	0.416987745	0.3331665	0.341664699	0.239912262	0.199779649	0.314643159	0.159331291	0.4685065	0.152653953	0.180567479	0.189825278	0.09015645	0.319522898
EG12997	0.574901095	0.482998333	0.776077782	0.477466483	0.573191883	0.456680501	0.481799633	0.442748247	0.34875657	0.45367483	0.131704306	0.203329461	0.252227632	0.162470986	0.433351678	0.210187124	0.164668724	0.171797429	0.181696516	0.217417027
EG13006	0.144951778	0.122836948	0.25507406	0.087386129	0.33841351	0.132258743	0.167265215	0.056018696	0.144919034	0.086868151	0.287891049	0.01128049	0.09083749	0.007600753	0.5264992	0.130107322	0.141661029	0.02713391	0.038520571	0.052684696
EG13156	0.727017667	0.642175264	0.618387112	0.728733248	0.692902139	0.63229036	0.614332085	0.683061363	0.384125459	0.613051879	0.73614876	0.587265974	0.530263035	0.400081241	0.316025512	0.352484774	0.61870115	0.445931575	0.194359555	0.303799527
EG131564	0.199089936	0.285004463	0.256446213	0.086383876	0.200711796	0.191033779	0.184808269	0.156667911	0.193114461	0.151493377	0.164566062	0.260591081	0.2554867	0.349844733	0.637925538	0.429488957	0.161900538	0.401770294	0.670960705	0.482011669
EG13161	0.8298875	0.800352403	0.449779731	0.351143106	0.239266653	0.258617048	0.032515614	0.984302094	0.175810383	0.8342617	0.753614416	0.965896168	0.150152112	0.065238793	0.010456789	0.451225811	0.168900053	0.970552002	0.930717709	0.892580243
EG13178	0.784240728	0.758221972	0.648462554	0.88206515	0.940358144	0.744886049	0.757321504	0.987553523	0.302545706	0.627754051	0.969592349	0.329583298	0.909412424	0.948482006	0.424368595	0.911962672	0.669399484	0.966938312	0.935701395	0.14675671
EG13218	0.999532731	0.974054532	0.931826673	0.988362048	0.995339948	0.976522315	0.977173926	0.998941539	0.812389884	0.937056787	0.993652934	0.996602081	0.978937373	0.969985466	0.608717227	0.973426504	0.97845858	0.964731566	0.551539876	0.809558396
EG13219	0.997709324	0.858563285	0.738622695	0.949619518	0.973092793	0.860263615	0.900996672	0.993553775	0.43541657	0.707911686	0.913313778	0.942521969	0.756546233	0.521577901	0.001552971	0.486537112	0.671035059	0.495397864	0.009432816	0.095800811
EG13227	0.226206962	0.556946258	0.920588143	0.259213468	0.043073065	0.431994709	0.270266698	0.760990374	0.637341488	0.635923381	0.031761317	0.844503811	0.23026824	0.685762404	0.484942642	0.092861942	0.070667548	0.775140939	0.465843189	0.919809341
EG13243	0.431167646	0.407925601	0.167115308	0.461942115	0.286291316	0.360719239	0.313218637	0.511507941	0.412236173	0.343456872	0.260483727	0.372505537	0.355689864	0.379383213	0.084190328	0.264816331	0.400100684	0.385764517	0.218946282	0.36326582
EG13249	0.354655334	0.393951659	0.49317919	0.540478554	0.448288594	0.476531077	0.375112377	0.306277044	0.409127488	0.55916649	0.369316933	0.134954466	0.555794	0.30170509	0.301358514	0.340432704	0.496810518	0.308009035	0.399428716	0.33023169
EG13282	0.240352748	0.136376156	0.303841137	0.034855449	0.032738703	0.229604511	0.153787277	0.026252058	0.514304891	0.274582183	0.982231101	0.987876622	0.948685007	0.983934883	0.962698664	0.988669126	0.919118682	0.991064606	0.974149772	0.91345621
EG13286	0.002757457	0.104570721	0.114488454	0.041988425	0.05021564	0.082668991	0.077599618	0.006807938	0.219799278	0.245858964	0.318886388	0.289909866	0.344086274	0.15798448	0.354541105	0.176520795	0.208940163	0.22644154	0.289222886	0.22369203
EG13287	0.000386206	0.158383771	0.126001741	0.030186407	0.065216846	0.128575455	0.125835539	0.022395847	0.19902203	0.157056259	0.249495952	0.252461571	0.229922566	0.088719923	0.326969981	0.19941297	0.240846256	0.14153504	0.277013308	0.318930733
EG13291	0.319901017	0.333701629	0.690922187	0.361855581	0.490122757	0.297231681	0.387815843	0.33835467	0.335805177	0.367228026	0.280857548	0.220440212	0.323497013	0.255761725	0.511980205	0.256912473	0.309923775	0.333132559	0.182712656	0.397781727
EG13292	0.990924462	0.786423859	0.457961303	0.837808083	0.945230621	0.712189119	0.794157998	0.980866783	0.334368935	0.408446008	0.93449378	0.964345664	0.80706065	0.716937318	0.068037143	0.723805157	0.719682113	0.676234446	0.104597201	0.326673092
EG13317	0.00099968	0.137745123	0.094544844	0.017698356	0.050440846	0.091890111	0.103190441	0.010541728	0.143862858	0.178985363	0.194726669	0.247993499	0.183924688	0.159043385	0.249351163	0.204519834	0.239416889	0.179899867	0.312278364	0.223623653
EG13324	0.999569937	0.97674314	0.935040792	0.991261472	0.994839164	0.975875544	0.983771218	0.998836771	0.775549712	0.948041457	0.997551939	0.998420695	0.992157483	0.983084793	0.439417919	0.989961462	0.990523624	0.974238819	0.236537323	0.882140179
EG13329	0.779495574	0.847197158	0.575547781	0.912717874	0.947483164	0.80690487	0.830616005	0.989966851	0.30763325	0.597076684	0.976800551	0.387519641	0.93063647	0.935184147	0.269968574	0.896181493	0.719466678	0.97094578	0.961638365	0.296544751
EG13374	0.995334758	0.821242299	0.645948864	0.91448622	0.953197138	0.724883778	0.839703874	0.990040159	0.378126102	0.603911176	0.953798186	0.969915221	0.880205742	0.846633962	0.22724144	0.800707477	0.85876476	0.824004842	0.306472202	0.520814323
EG13410	0.272091596	0.331822253	0.307570079	0.304968034	0.304989996	0.275631021	0.317093989	0.333929665	0.213738643	0.26133386	0.44968351	0.326120788	0.35576306	0.300609045	0.173022513	0.280070402	0.294604633	0.229260162	0.255488778	0.261870301
EG13411	0.405818421	0.518001703	0.399489887	0.4451457	0.503733922	0.433846827	0.52599466	0.493035851	0.394051046	0.415217518	0.941157161	0.953194249	0.910636112	0.827167038	0.232450209	0.789795692	0.908222353	0.826091657	0.460769084	0.621477752
EG134119	0.407262203	0.420268532	0.367376852	0.406353614	0.489595163	0.363821052	0.419372812	0.450966399	0.251281837	0.423737579	0.51477492	0.537285275	0.516150365	0.333708437	0.258201819	0.510932831	0.43925875	0.371452757	0.519707238	0.417039489
EG13412	0.349773791	0.343376081	0.402511727	0.341153334	0.330305179	0.295958822	0.266012809	0.301667265	0.256592501	0.330369414	0.311476523	0.336695321	0.336765193	0.358637037	0.090789328	0.322468334	0.280693092	0.18953136	0.189391203	0.266819236
EG134120	0.414203622	0.584462176	0.45912449	0.474674205	0.578935857	0.442746804	0.54127955	0.515346843	0.361724435	0.507300584	0.629881868	0.599444326	0.554084473	0.471574026	0.321301486	0.439818929	0.465634457	0.415335375	0.572578254	0.362071088
EG13413	0.412234474	0.305854	0.364734778	0.348063775	0.333973515	0.204622056	0.232977224	0.373421212	0.186814805	0.310594768	0.073844854	0.060961072	0.112984743	0.138824795	0.093217345	0.211150525	0.1447006	0.16172222	0.065000718	0.081240693
EG13414	0.997051643	0.795885993	0.660292975	0.943822646	0.968621707	0.801692791	0.90064485	0.992878606	0.332143289	0.672758845	0.01602085	0.006896231	0.062759003	0.084036702	0.76342847	0.062855398	0.105286169	0.174262629	0.741152938	0.219920034
EG13418	0.969938569	0.86534411	0.737198847	0.925206281	0.964532385	0.840962949	0.87674918	0.990829831	0.36307909	0.750281579	0.960162979	0.960314906	0.877197694	0.862314352	0.328030401	0.832616079	0.824763675	0.804519884	0.42279404	0.502584763
EG13429	0.812558439	0.91178498	0.775233683	0.73779033	0.896855996	0.807312942	0.764313491	0.908007615	0.683326381	0.660836426	0.634116635	0.790550438	0.647391703	0.589266719	0.742607669	0.621889818	0.701567484	0.718029186	0.683848069	0.679933542
EG13451	0.325873334	0.196569441	0.038038284	0.310626275	0.325620684	0.248822549	0.213304075	0.190151049	0.187592022	0.1675336	0.344315051	0.159985122	0.158449763	0.17973672	0.024817411	0.16425581	0.202272863	0.114788259	0.105227264	0.155214283
EG13461	0.045194284	0.609936682	0.031971114	0.376274901	0.023377168	0.485345027	0.00646923	0.805908954	0.000921786	0.553954939	0.528769021	0.43427981	0.460721525	0.527237903	0.39492325	0.519572934	0.486913255	0.469165581	0.436917959	0.486776464
EG13493	0.272916228	0.931964003	0.186086584	0.772781453	0.218308497	0.863116111	0.065911217	0.968266964	0.011999992	0.853707111	0.807287588	0.07889451	0.874406639	0.195922156	0.604934202	0.945413068	0.954282426	0.015981476	0.674845729	0.001724899
EG13494	0.521445387	0.872636829	0.401720846	0.628770333	0.361223996	0.812371955	0.347102213	0.903426024	0.147244773	0.798373222	0.928590818	0.506393616	0.942532512	0.725556681	0.779846834	0.977107854	0.982808879	0.374059357	0.878350839	0.287912737
EG13511	0.822106061	0.766741957	0.644202142	0.918423151	0.949358623	0.74550198	0.808669548	0.989708922	0.34105189	0.635362936	0.902453712	0.903950021	0.878668445	0.911515965	0.900472991	0.896156052	0.885083342	0.913688651	0.885898797	0.880441428
EG13523	0.322668062	0.255699383	0.18737493	0.3255741	0.291833912	0.249894611	0.325870491	0.414472705	0.268538386	0.138993575	0.301595028	0.236471223	0.340660297	0.246456038	0.190691786	0.264648835	0.186745081	0.234252695	0.237752664	0.370212691
EG13566	0.977956382	0.983915908	0.96700066	0.991490482	0.993865213	0.980393189	0.979939652	0.996835933	0.907204479	0.959250417	0.911333235	0.889101402	0.894965874	0.900296388	0.850131717	0.890113342	0.865974725	0.879166806	0.861515009	0.805838825
EG13567	0.973369548	0.9764895	0.96074684	0.990486226	0.990457822	0.978384947	0.97370887	0.995718608	0.915520064	0.950403969	0.898812269	0.890920668	0.863756126	0.891976052	0.875874308	0.897635566	0.816249782	0.892398977	0.898563546	0.806435351
EG13568	0.938169801	0.968467586	0.945478191	0.986348944	0.989620293	0.956064367	0.974875487	0.995394761	0.868163434	0.95514651	0.631921273	0.565689355	0.610562738	0.527677184	0.570007194	0.495744985	0.52645582	0.451198617	0.452004524	0.474723879
EG13569	0.980205249	0.982925394	0.977430538	0.994252734	0.99396225	0.987019971	0.984431741	0.997987439	0.937613229	0.976672487	0.915956636	0.91127028	0.860330333	0.905791147	0.851160214	0.895165414	0.8061948	0.903869931	0.860160685	0.808522083
EG13570	0.981162922	0.983733892	0.976928298	0.994361302	0.994027717	0.99027766	0.980650564	0.997865343	0.942346456	0.969242837	0.906526476	0.907425678	0.822781496	0.885636601	0.868942188	0.870354485	0.836531939	0.8647317	0.890948063	0.784597492
EG13601	0.420300281	0.80700552	0.258887048	0.656256754	0.306320225	0.661999569	0.274414413	0.873639545	0.141250616	0.744454899	0.881934704	0.267608498	0.929996321	0.570370549	0.748272526	0.954305485	0.964353989	0.207021907	0.809308219	0.149219673
EG13667	0.517221339	0.897420348	0.442678104	0.710101708	0.481064401	0.813796255	0.360819987	0.917714729	0.165212682	0.804410475	0.857146852	0.32757575	0.920576594	0.613717474	0.742522896	0.951618619	0.957468436	0.319039794	0.759355099	0.199210943
EG13683	0.992419311	0.325460986	0.942637303	0.933975997	0.868487242	0.524914577	0.71219983	0.938326325	0.829000699	0.984078934	0.879612934	0.838014712	0.825465637	0.964833753	0.813736571	0.677611964	0.639403078	0.671436935	0.881313795	0.617776861
EG13735	0.869797333	0.781143434	0.692691141	0.801301132	0.88158324	0.700167781	0.808381103	0.853886891	0.423838062	0.59568068	0.704847296	0.585231181	0.637327018	0.607205402	0.447713811	0.634951087	0.564173623	0.678484722	0.400737374	0.578417554
EG13736	0.871289136	0.823328744	0.630251335	0.836489162	0.894842208	0.747444812	0.815872694	0.871570841	0.417783666	0.632678729	0.084771097	0.195421422	0.236065675	0.178931146	0.512216892	0.234797927	0.158012068	0.224913822	0.587702345	0.323967307
EG13737	0.882732207	0.828303914	0.657780031	0.830015132	0.818010452	0.7750801	0.795680946	0.861078808	0.353646536	0.634077418	0.668175389	0.722259285	0.64262108	0.548000797	0.423910936	0.574488044	0.680199141	0.673461794	0.322789955	0.566769718
EG13738	0.913806422	0.844163024	0.75475757	0.869900401	0.893951942	0.81176525	0.823847237	0.916625978	0.60185996	0.697427835	0.916287954	0.974641588	0.881885373	0.80386559	0.069517967	0.787081779	0.868874403	0.758532306	0.078762695	0.436414188
EG13739	0.874161994	0.720120167	0.619483668	0.798654352	0.862036923	0.729301	0.741252243	0.830054054	0.429875526	0.683175273	0.279899425	0.366707121	0.327977406	0.262271192	0.306874241	0.282588064	0.274332081	0.3392742	0.458515639	0.229139696
EG13740	0.872889253	0.716820286	0.692682026	0.829448968	0.872967311	0.783856944	0.775072661	0.846485329	0.4315856	0.637289634	0.208403133	0.238018512	0.342268306	0.242734436	0.491244135	0.229957005	0.2373074	0.217882455	0.421707227	0.282594981
EG13741	0.877530058	0.848664835	0.646161442	0.806134484	0.876718732	0.836767221	0.835412954	0.874033991	0.51562465	0.692209808	0.673210217	0.708955891	0.679215225	0.548519098	0.31412875	0.52616973	0.589773091	0.654031419	0.338394362	0.651765648
EG13742	0.867269699	0.818016292	0.623377201	0.809348129	0.907320152	0.772715877	0.810049758	0.878242496	0.442232338	0.658837727	0.703367258	0.651656973	0.638151549	0.564608477	0.526467131	0.578972273	0.559256331	0.647315844	0.40695213	0.639696569
EG13743	0.861373792	0.764407169	0.579748904	0.810291334	0.829077675	0.762910673	0.720417901	0.863080159	0.28396543	0.498193262	0.618377356	0.523666441	0.639340225	0.608441687	0.468075344	0.62939982	0.590199592	0.646256483	0.577427372	0.611388028
EG13744	0.869195024	0.776823972	0.667916637	0.752967736	0.832512467	0.76034167	0.747744909	0.864888948	0.435592865	0.601731935	0.719976128	0.698742396	0.723448348	0.672063385	0.463639672	0.699671697	0.594554613	0.648598858	0.400527705	0.546685239
EG13745	0.889683278	0.746384053	0.69708616	0.827332046	0.831227947	0.796022176	0.774785949	0.866301213	0.445238109	0.662772241	0.624951432	0.625812298	0.701863017	0.498932427	0.392439774	0.617290301	0.553101708	0.627952266	0.466138501	0.415117744
EG13786	0.696239793	0.867040906	0.621973284	0.814628755	0.661767128	0.823935608	0.543250507	0.934320777	0.325144196	0.845050835	0.917050927	0.614507668	0.944074175	0.758777912	0.727618772	0.946613978	0.9466896	0.519565993	0.803952666	0.341401768
EG13787	0.777879649	0.902835206	0.646205339	0.81432388	0.681794645	0.883964733	0.597486022	0.941572778	0.465821749	0.876564002	0.907380086	0.585663709	0.908469999	0.68510592	0.642272386	0.932074215	0.942259452	0.451035962	0.67124852	0.44236962
EG13788	0.737970058	0.904491547	0.573131429	0.86360909	0.682616358	0.846864939	0.648731852	0.949830047	0.378817285	0.838720647	0.928610978	0.5113122	0.917864326	0.669490378	0.766191329	0.93795481	0.946032759	0.561538822	0.794623787	0.372344889
EG13789	0.664047029	0.894799351	0.586086159	0.823277968	0.745215578	0.829723596	0.618715792	0.93852933	0.415432024	0.832838205	0.916812442	0.57634413	0.930275654	0.704214624	0.780398857	0.947526259	0.959245027	0.548278079	0.785757255	0.418879727
EG13790	0.784315089	0.9236984	0.609611058	0.837201042	0.637719023	0.899102751	0.555096208	0.942072641	0.423025587	0.861256132	0.937513775	0.590827311	0.92763739	0.692017194	0.763798301	0.957648958	0.954827994	0.564390581	0.739922988	0.42339646
EG13791	0.689773561	0.882198439	0.591980106	0.804718359	0.676415761	0.82662349	0.576447552	0.932333377	0.333662664	0.800847172	0.91960419	0.557491367	0.942141059	0.719653398	0.709031413	0.938233785	0.959654983	0.464544581	0.804435838	0.338165105
EG13797	0.253599583	0.164941872	0.261630542	0.118695043	0.00456914	0.197046422	0.408263468	0.026132253	0.499662608	0.211591001	0.976844757	0.984318953	0.938950609	0.98312983	0.956799445	0.980062334	0.92168791	0.989473222	0.966235348	0.860944674
EG13853	0.725600865	0.903157969	0.567437004	0.761118653	0.678785576	0.853604022	0.545815696	0.937882455	0.31027051	0.814331457	0.916264029	0.596204204	0.932629851	0.700419759	0.712766431	0.944766315	0.956867229	0.562857434	0.80100036	0.245800343
EG13881	0.827495375	0.630839931	0.597026823	0.686556244	0.800530645	0.692657319	0.760552902	0.873347646	0.635564324	0.590492344	0.10811297	0.021108338	0.551843694	0.431854073	0.88310973	0.306639057	0.523237827	0.363518557	0.851364728	0.778602352
EG13882	0.751562063	0.548291808	0.675404025	0.656739685	0.758260636	0.703906509	0.711923915	0.864843261	0.613672483	0.597767989	0.578700982	0.481560535	0.444844949	0.528829271	0.499635836	0.505107676	0.551867429	0.501342129	0.605781	0.540598655
EG13883	0.787344542	0.539855592	0.672585182	0.641123493	0.770522607	0.738137807	0.707627663	0.890092103	0.659127034	0.538924273	0.438578175	0.486217651	0.809737291	0.736785964	0.459080962	0.603303228	0.883109961	0.632140514	0.368178861	0.80073469
EG13884	0.773812079	0.516160881	0.622941096	0.569463293	0.720709234	0.703345737	0.71284165	0.840800298	0.671544398	0.542246162	0.064935431	0.005795214	0.252734395	0.181472644	0.742184897	0.070504316	0.291943119	0.270395032	0.767219927	0.434121716
EG13899	0.717947415	0.813312063	0.694437886	0.742371524	0.839180736	0.631900119	0.647213775	0.889416258	0.633041736	0.517399052	0.35446057	0.527359426	0.475929275	0.252232954	0.590132651	0.341203989	0.500921334	0.448847128	0.389121561	0.372829186
EG13907	0.532669911	0.866302184	0.290467266	0.650782279	0.37340927	0.800898738	0.345050872	0.888736176	0.138641926	0.763540505	0.862793266	0.276870507	0.923358009	0.592295919	0.800579391	0.952864064	0.960832749	0.334144477	0.780065315	0.202541892
EG13962	0.995507402	0.871956007	0.650417866	0.92106319	0.959608647	0.778890231	0.858530232	0.991151712	0.445796606	0.673743052	0.98283368	0.98771037	0.941652619	0.883592414	0.196037046	0.871439603	0.910888763	0.848475185	0.168338572	0.641938902
EG13964	0.996437071	0.91899921	0.70487096	0.902796879	0.961720695	0.831802765	0.864632293	0.993055903	0.592277081	0.641511039	0.970996677	0.986294054	0.912405874	0.864910242	0.165667176	0.775979942	0.888871597	0.815264401	0.096295665	0.535822734
EG13965	0.996004701	0.875968854	0.676285623	0.924102453	0.957173784	0.795456016	0.873711075	0.991257075	0.52095132	0.626056693	0.966803559	0.984868896	0.884786461	0.809338118	0.037780339	0.814797114	0.84737784	0.774727308	0.009770919	0.385004572
EG13995	0.805272803	0.911776591	0.546126376	0.828092816	0.736336157	0.755902396	0.573821755	0.868813718	0.367918711	0.821588543	0.754240275	0.829128114	0.903834464	0.793144047	0.424222618	0.824933945	0.939334102	0.61451608	0.467300251	0.37478349
EG13996	0.849530904	0.903574418	0.45610513	0.813080529	0.784918562	0.74719702	0.507049969	0.784384247	0.467944449	0.864941802	0.632052238	0.695753412	0.895250637	0.709585745	0.572496101	0.82924406	0.936501009	0.619429906	0.612100579	0.340305603
EG13997	0.799047983	0.90326033	0.517831603	0.809925425	0.719520041	0.755207594	0.544067212	0.846623619	0.452355526	0.853597891	0.773586807	0.765217001	0.917622384	0.74992268	0.462246781	0.851680908	0.917457821	0.70917108	0.560169799	0.398847154
EG13998	0.759636323	0.914095404	0.511643731	0.830892636	0.719374859	0.737350386	0.480153839	0.872717078	0.452122176	0.857380628	0.936658946	0.369798193	0.542657831	0.409720995	0.651325292	0.681509291	0.508770795	0.524706269	0.659724468	0.39691515
EG13999	0.763346846	0.898118666	0.464800653	0.784073498	0.702291204	0.623935217	0.533828634	0.830296231	0.336042215	0.768629536	0.716588635	0.793745159	0.901398729	0.704037218	0.447567315	0.866337871	0.884254851	0.663167527	0.508762421	0.450721708
EG14013	0.519737706	0.72200902	0.528958023	0.509690084	0.722782586	0.510028678	0.550183023	0.798690982	0.310108041	0.456149369	0.423517679	0.51365292	0.470209469	0.392982831	0.599251357	0.503377441	0.485044655	0.510183607	0.407818256	0.354690673
EG14026	0.015907652	0.030541143	0.155648673	0.094206673	0.006915677	0.041876348	0.007285413	0.005951666	0.048261437	0.178903761	0.287676851	0.172106038	0.37920645	0.315327155	0.255285071	0.34165334	0.488884136	0.149160604	0.355735438	0.279191039
EG14035	0.497379507	0.764616094	0.519874906	0.601940025	0.793255186	0.627919821	0.592445553	0.806135239	0.402893212	0.545492069	0.353637596	0.406667496	0.412059723	0.20077682	0.540105665	0.347363139	0.443309339	0.44055983	0.291573389	0.369272273
EG14056	0.183379553	0.219482525	0.287668406	0.122672719	0.235581756	0.146969566	0.376435826	0.06383791	0.506006796	0.398930358	0.734580126	0.882428821	0.893112545	0.844168939	0.793308777	0.890959873	0.661265416	0.803696892	0.906104472	0.602748789
EG14057	0.29382459	0.265503295	0.492439301	0.08474235	0.307418743	0.360813221	0.431052136	0.173990361	0.552630821	0.517583888	0.767068045	0.865186188	0.867233731	0.771815336	0.75607216	0.829210957	0.521751738	0.766710392	0.886894785	0.568462485
EG14058	0.390513616	0.490218634	0.592819116	0.265105442	0.443454108	0.37791376	0.448905587	0.167380062	0.609283474	0.557262356	0.719610016	0.835084401	0.808984835	0.779435073	0.791974007	0.840187513	0.572715389	0.750686618	0.874182574	0.597404176
