	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG13249	0.354655334	0.393951659	0.49317919	0.540478554	0.448288594	0.476531077	0.375112377	0.306277044	0.409127488	0.55916649	0.755780488	0.451219671	0.597031712	0.387857248	0.799778383	0.70529711	0.07583783	0.11018731	0.686382027	0.610494816
EG13282	0.240352748	0.136376156	0.303841137	0.034855449	0.032738703	0.229604511	0.153787277	0.026252058	0.514304891	0.274582183	0.770883543	0.864587019	0.503668331	0.99649677	0.575089806	0.581517983	0.622782193	0.57664161	0.537542905	0.745798886
EG13286	0.002757457	0.104570721	0.114488454	0.041988425	0.05021564	0.082668991	0.077599618	0.006807938	0.219799278	0.245858964	0.138032144	0.440289437	0.307570777	0.934189753	0.121940081	0.335219604	0.780409165	0.076277895	0.297183619	0.673622527
EG13287	0.000386	0.158383771	0.126001741	0.030186407	0.065216846	0.128575455	0.125835539	0.022395847	0.19902203	0.157056259	0.050271992	0.068170873	0.111617441	0.356731491	0.014973966	0.026397949	0.147889811	0.009418657	0.052691596	0.166989231
EG13291	0.319901017	0.333701629	0.690922187	0.361855581	0.490122757	0.297231681	0.387815843	0.33835467	0.335805177	0.367228026	0.205308831	0.151997985	0.333188639	0.1917231	0.162047638	0.398059495	0.298198245	0.186711549	0.074981366	0.115888106
EG13292	0.990924462	0.786423859	0.457961303	0.837808083	0.945230621	0.712189119	0.794157998	0.980866783	0.334368935	0.408446008	0.924114671	0.450783112	0.976713202	0.348092676	0.874412424	0.995584962	0.420256433	0.7825324	0.877116545	0.917648519
EG13317	0.001	0.137745123	0.094544844	0.017698356	0.050440846	0.091890111	0.103190441	0.010541728	0.143862858	0.178985363	0.006901938	0.106925742	0.083773743	0.357591829	0.024645039	0.053482743	0.148956908	0.052520103	0.065849409	0.124985283
EG13324	0.999569937	0.97674314	0.935040792	0.991261472	0.994839164	0.975875544	0.983771218	0.998836771	0.775549712	0.948041457	0.957862182	0.635472938	0.992495981	0.58358709	0.926328017	0.997962875	0.668863132	0.908978241	0.959422133	0.969526306
EG13329	0.779495574	0.847197158	0.575547781	0.912717874	0.947483164	0.80690487	0.830616005	0.989966851	0.30763325	0.597076684	0.805258471	0.094423708	0.068007934	0.959831194	0.59402286	0.816064817	0.735074737	0.969577838	0.805125917	0.908815893
EG13374	0.995334758	0.821242299	0.645948864	0.91448622	0.953197138	0.724883778	0.839703874	0.990040159	0.378126102	0.603911176	0.829072812	0.195034463	0.966911465	0.211323783	0.677943822	0.988806823	0.228073748	0.635498363	0.833563132	0.852234123
EG13410	0.272091596	0.331822253	0.307570079	0.304968034	0.304989996	0.275631021	0.317093989	0.333929665	0.213738643	0.26133386	0.374468665	0.223945866	0.418814471	0.348140394	0.43114525	0.441590275	0.367012095	0.383414533	0.363934787	0.345087855
EG13411	0.405818421	0.518001703	0.399489887	0.4451457	0.503733922	0.433846827	0.52599466	0.493035851	0.394051046	0.415217518	0.743745065	0.384947617	0.823485822	0.262166626	0.769318511	0.869246528	0.393093894	0.719143466	0.786392674	0.800044331
EG134119	0.407262203	0.420268532	0.367376852	0.406353614	0.489595163	0.363821052	0.419372812	0.450966399	0.251281837	0.423737579	0.665988568	0.393763345	0.683483874	0.585922505	0.641085852	0.654922768	0.661920545	0.536388232	0.575157554	0.608165356
EG13412	0.349773791	0.343376081	0.402511727	0.341153334	0.330305179	0.295958822	0.266012809	0.301667265	0.256592501	0.330369414	0.257241184	0.199342464	0.284732864	0.184599186	0.237230041	0.252397295	0.276955837	0.225267925	0.229243799	0.298866369
EG134120	0.414203622	0.584462176	0.45912449	0.474674205	0.578935857	0.442746804	0.54127955	0.515346843	0.361724435	0.507300584	0.608946212	0.340424378	0.66386025	0.491261288	0.625424655	0.626400088	0.641463571	0.546938964	0.607181783	0.529791139
EG13413	0.412234474	0.305854	0.364734778	0.348063775	0.333973515	0.204622056	0.232977224	0.373421212	0.186814805	0.310594768	0.431660555	0.212590127	0.574346032	0.210571514	0.404313459	0.503815876	0.209993908	0.293645175	0.316711475	0.413794053
EG13414	0.997051643	0.795885993	0.660292975	0.943822646	0.968621707	0.801692791	0.90064485	0.992878606	0.332143289	0.672758845	0.994213497	0.994427209	0.99369213	0.9936413	0.994883366	0.992837143	0.994886091	0.994170791	0.993225066	0.994978846
EG13418	0.969938569	0.86534411	0.737198847	0.925206281	0.964532385	0.840962949	0.87674918	0.990829831	0.36307909	0.750281579	0.915412569	0.645271407	0.927944027	0.582642478	0.856735567	0.967076657	0.695785664	0.831293115	0.848414222	0.857440331
EG13429	0.812558439	0.91178498	0.775233683	0.73779033	0.896855996	0.807312942	0.764313491	0.908007615	0.683326381	0.660836426	0.469306198	0.87129062	0.722718842	0.872804809	0.876320419	0.699978363	0.90476647	0.791542974	0.642107483	0.700614647
EG13451	0.325873334	0.196569441	0.038038284	0.310626275	0.325620684	0.248822549	0.213304075	0.190151049	0.187592022	0.1675336	0.084992275	0.148002349	0.078671237	0.098594561	0.117902602	0.106256361	0.182033803	0.173901821	0.163941859	0.187953723
EG13461	0.045194284	0.609936682	0.031971114	0.376274901	0.023377168	0.485345027	0.00646923	0.805908954	0.000922	0.553954939	0.99501358	0.996202608	0.995782982	0.995995659	0.996491254	0.995471315	0.996002947	0.996129079	0.993904207	0.995816792
EG13493	0.272916228	0.931964003	0.186086584	0.772781453	0.218308497	0.863116111	0.065911217	0.968266964	0.011999992	0.853707111	0.493491221	0.636744072	0.757891343	0.469780779	0.84256171	0.904052438	0.164831155	0.265429918	0.751837461	0.793439717
EG13494	0.521445387	0.872636829	0.401720846	0.628770333	0.361223996	0.812371955	0.347102213	0.903426024	0.147244773	0.798373222	0.505501579	0.684978581	0.777481717	0.35796138	0.861825192	0.887462935	0.153057906	0.25209553	0.773129996	0.800651354
EG13511	0.822106061	0.766741957	0.644202142	0.918423151	0.949358623	0.74550198	0.808669548	0.989708922	0.34105189	0.635362936	0.993871969	0.995234887	0.993833182	0.993576061	0.993315479	0.994673354	0.994859908	0.993158118	0.991575205	0.994023817
EG13523	0.322668062	0.255699383	0.18737493	0.3255741	0.291833912	0.249894611	0.325870491	0.414472705	0.268538386	0.138993575	0.131668882	0.19251818	0.246789198	0.130188685	0.278139673	0.354836072	0.259825699	0.355380736	0.210258052	0.292325787
EG13566	0.977956382	0.983915908	0.96700066	0.991490482	0.993865213	0.980393189	0.979939652	0.996835933	0.907204479	0.959250417	0.970800669	0.973123036	0.931074921	0.957163915	0.973039482	0.960384608	0.987447069	0.918571061	0.902056308	0.842515668
EG13567	0.973369548	0.9764895	0.96074684	0.990486226	0.990457822	0.978384947	0.97370887	0.995718608	0.915520064	0.950403969	0.969611687	0.953265827	0.895598705	0.939194638	0.964344457	0.94877784	0.979795745	0.896063427	0.868890757	0.821925309
EG13568	0.938169801	0.968467586	0.945478191	0.986348944	0.989620293	0.956064367	0.974875487	0.995394761	0.868163434	0.95514651	0.98013413	0.978217892	0.942874861	0.973359075	0.976696093	0.97642546	0.983747401	0.931833374	0.93522081	0.876386656
EG13569	0.980205249	0.982925394	0.977430538	0.994252734	0.99396225	0.987019971	0.984431741	0.997987439	0.937613229	0.976672487	0.96774389	0.961722143	0.907365764	0.931345349	0.970792915	0.951864796	0.978763191	0.897385226	0.879188005	0.8284881
EG13570	0.981162922	0.983733892	0.976928298	0.994361302	0.994027717	0.99027766	0.980650564	0.997865343	0.942346456	0.969242837	0.964804682	0.978174181	0.933799252	0.953600664	0.973114034	0.964539329	0.981030715	0.942420004	0.895196455	0.841688963
EG13601	0.420300281	0.80700552	0.258887048	0.656256754	0.306320225	0.661999569	0.274414413	0.873639545	0.141250616	0.744454899	0.582800274	0.692192576	0.807557199	0.42473789	0.889081543	0.917521498	0.217928077	0.330415305	0.807441346	0.825106427
EG13667	0.517221339	0.897420348	0.442678104	0.710101708	0.481064401	0.813796255	0.360819987	0.917714729	0.165212682	0.804410475	0.702134813	0.74412282	0.830146941	0.577539013	0.900843729	0.921088551	0.275257751	0.252640187	0.832787555	0.870339649
EG13683	0.992419311	0.325460986	0.942637303	0.933975997	0.868487242	0.524914577	0.71219983	0.938326325	0.829000699	0.984078934	0.90878975	0.961005195	0.719486714	0.423087524	0.982764336	0.661840507	0.588176866	0.978584182	0.799514781	0.343592268
EG13735	0.869797333	0.781143434	0.692691141	0.801301132	0.88158324	0.700167781	0.808381103	0.853886891	0.423838062	0.59568068	0.70304283	0.564564705	0.653243351	0.495541601	0.610637742	0.617447919	0.649662613	0.587542354	0.67733264	0.665013472
EG13736	0.871289136	0.823328744	0.630251335	0.836489162	0.894842208	0.747444812	0.815872694	0.871570841	0.417783666	0.632678729	0.612941326	0.583417856	0.524819553	0.541886189	0.611453022	0.532736642	0.707415683	0.550303569	0.568076149	0.503847569
EG13737	0.882732207	0.828303914	0.657780031	0.830015132	0.818010452	0.7750801	0.795680946	0.861078808	0.353646536	0.634077418	0.692296493	0.464383535	0.722650733	0.385543479	0.566302522	0.678222663	0.560599753	0.615306485	0.679505582	0.649213432
EG13738	0.913806422	0.844163024	0.75475757	0.869900401	0.893951942	0.81176525	0.823847237	0.916625978	0.60185996	0.697427835	0.951320834	0.499933022	0.981840896	0.442407452	0.900214014	0.994836293	0.581430042	0.872394287	0.925684514	0.942943363
EG13739	0.874161994	0.720120167	0.619483668	0.798654352	0.862036923	0.729301	0.741252243	0.830054054	0.429875526	0.683175273	0.350780247	0.54633472	0.445136979	0.605561275	0.293055155	0.439508273	0.537238676	0.396249925	0.387901523	0.350428076
EG13740	0.872889253	0.716820286	0.692682026	0.829448968	0.872967311	0.783856944	0.775072661	0.846485329	0.4315856	0.637289634	0.535755673	0.520822606	0.466915239	0.484966522	0.443535238	0.513078802	0.513181657	0.581246178	0.499886798	0.410279112
EG13741	0.877530058	0.848664835	0.646161442	0.806134484	0.876718732	0.836767221	0.835412954	0.874033991	0.51562465	0.692209808	0.652692377	0.407655672	0.566735104	0.383650553	0.62440204	0.636997548	0.489176266	0.566038246	0.592644958	0.60445773
EG13742	0.867269699	0.818016292	0.623377201	0.809348129	0.907320152	0.772715877	0.810049758	0.878242496	0.442232338	0.658837727	0.646829824	0.574111231	0.722836277	0.473288138	0.721568796	0.665604378	0.572593887	0.617932712	0.687611431	0.675399417
EG13743	0.861373792	0.764407169	0.579748904	0.810291334	0.829077675	0.762910673	0.720417901	0.863080159	0.28396543	0.498193262	0.47241263	0.555789883	0.339446202	0.486241427	0.530629479	0.411241604	0.622962474	0.481771684	0.438738534	0.360807654
EG13744	0.869195024	0.776823972	0.667916637	0.752967736	0.832512467	0.76034167	0.747744909	0.864888948	0.435592865	0.601731935	0.677914589	0.543618048	0.576985972	0.336169847	0.559713501	0.611371535	0.621424969	0.599407627	0.604687065	0.601323582
EG13745	0.889683278	0.746384053	0.69708616	0.827332046	0.831227947	0.796022176	0.774785949	0.866301213	0.445238109	0.662772241	0.557226753	0.448727488	0.587582034	0.585006785	0.602889951	0.577821103	0.578092402	0.615881176	0.641460466	0.692242615
EG13786	0.696239793	0.867040906	0.621973284	0.814628755	0.661767128	0.823935608	0.543250507	0.934320777	0.325144196	0.845050835	0.826864753	0.791186806	0.919701866	0.63637488	0.931177073	0.964533852	0.520080837	0.502936459	0.909305345	0.925102093
EG13787	0.777879649	0.902835206	0.646205339	0.81432388	0.681794645	0.883964733	0.597486022	0.941572778	0.465821749	0.876564002	0.779142306	0.84894829	0.906008131	0.64581121	0.930679642	0.962259152	0.528068186	0.583579989	0.902287373	0.908646989
EG13788	0.737970058	0.904491547	0.573131429	0.86360909	0.682616358	0.846864939	0.648731852	0.949830047	0.378817285	0.838720647	0.713563156	0.754456207	0.845797615	0.616166369	0.906962124	0.921480575	0.413929768	0.440143121	0.874474137	0.894292742
EG13789	0.664047029	0.894799351	0.586086159	0.823277968	0.745215578	0.829723596	0.618715792	0.93852933	0.415432024	0.832838205	0.690492854	0.731584919	0.91290995	0.633594388	0.900601942	0.944353579	0.369455091	0.448400046	0.847437363	0.883776281
EG13790	0.784315089	0.9236984	0.609611058	0.837201042	0.637719023	0.899102751	0.555096208	0.942072641	0.423025587	0.861256132	0.789102199	0.779954443	0.90367838	0.634239211	0.923724015	0.943935776	0.558805633	0.633511342	0.871067532	0.877271029
EG13791	0.689773561	0.882198439	0.591980106	0.804718359	0.676415761	0.82662349	0.576447552	0.932333377	0.333662664	0.800847172	0.809033229	0.77563943	0.914926116	0.695713394	0.92083705	0.955633953	0.531399401	0.553016245	0.890270073	0.915352979
EG13797	0.253599583	0.164941872	0.261630542	0.118695043	0.00456914	0.197046422	0.408263468	0.026132253	0.499662608	0.211591001	0.676624797	0.756226449	0.295806011	0.994949386	0.233306192	0.340589289	0.453887504	0.417968084	0.305927216	0.528182425
EG13853	0.725600865	0.903157969	0.567437004	0.761118653	0.678785576	0.853604022	0.545815696	0.937882455	0.31027051	0.814331457	0.668958663	0.68424247	0.811058909	0.541403345	0.861546106	0.940306221	0.336061245	0.351424257	0.827791478	0.858568746
EG13881	0.827495375	0.630839931	0.597026823	0.686556244	0.800530645	0.692657319	0.760552902	0.873347646	0.635564324	0.590492344	0.06673083	0.700364438	0.25033319	0.613472666	0.259015277	0.484240025	0.321570782	0.512548526	0.279178856	0.310868356
EG13882	0.751562063	0.548291808	0.675404025	0.656739685	0.758260636	0.703906509	0.711923915	0.864843261	0.613672483	0.597767989	0.329827038	0.323398797	0.302273998	0.470319307	0.295368574	0.287798661	0.566221984	0.377497944	0.373591663	0.325232948
EG13883	0.787344542	0.539855592	0.672585182	0.641123493	0.770522607	0.738137807	0.707627663	0.890092103	0.659127034	0.538924273	0.592394652	0.602891818	0.732558893	0.482537705	0.854716039	0.996418362	0.39562568	0.952044114	0.752520773	0.774479396
EG13884	0.773812079	0.516160881	0.622941096	0.569463293	0.720709234	0.703345737	0.71284165	0.840800298	0.671544398	0.542246162	0.102011544	0.679600533	0.327630194	0.542643454	0.342963074	0.476413352	0.265993915	0.541797118	0.269454492	0.355373337
EG13899	0.717947415	0.813312063	0.694437886	0.742371524	0.839180736	0.631900119	0.647213775	0.889416258	0.633041736	0.517399052	0.519417051	0.74661106	0.65513913	0.802999954	0.686201109	0.623138892	0.839275323	0.731435482	0.640382198	0.685509816
EG13907	0.532669911	0.866302184	0.290467266	0.650782279	0.37340927	0.800898738	0.345050872	0.888736176	0.138641926	0.763540505	0.660379922	0.695997649	0.830039881	0.506037336	0.855061861	0.902710892	0.193023729	0.316099608	0.784747174	0.825829532
EG13962	0.995507402	0.871956007	0.650417866	0.92106319	0.959608647	0.778890231	0.858530232	0.991151712	0.445796606	0.673743052	0.972861734	0.492363021	0.987625283	0.459876061	0.913666222	0.997113223	0.623082108	0.905502009	0.941411267	0.964233476
EG13964	0.996437071	0.91899921	0.70487096	0.902796879	0.961720695	0.831802765	0.864632293	0.993055903	0.592277081	0.641511039	0.967715299	0.580077282	0.986598586	0.452143576	0.889690284	0.995852478	0.582871745	0.856599061	0.930232805	0.958142669
EG13965	0.996004701	0.875968854	0.676285623	0.924102453	0.957173784	0.795456016	0.873711075	0.991257075	0.52095132	0.626056693	0.869654245	0.047921584	0.962623133	0.026627897	0.565747985	0.987396003	0.079020806	0.627094477	0.825505828	0.83601254
EG13995	0.805272803	0.911776591	0.546126376	0.828092816	0.736336157	0.755902396	0.573821755	0.868813718	0.367918711	0.821588543	0.847532073	0.725346298	0.895853968	0.645396725	0.925147008	0.712655803	0.517659926	0.732212923	0.891484125	0.887667683
EG13996	0.849530904	0.903574418	0.45610513	0.813080529	0.784918562	0.74719702	0.507049969	0.784384247	0.467944449	0.864941802	0.849866752	0.879669622	0.859559881	0.742855603	0.943093902	0.69585097	0.686214698	0.749912317	0.895352758	0.915226187
EG13997	0.799047983	0.90326033	0.517831603	0.809925425	0.719520041	0.755207594	0.544067212	0.846623619	0.452355526	0.853597891	0.858252046	0.728815925	0.893853372	0.697214452	0.915014557	0.766702588	0.606870362	0.776013151	0.881269567	0.908911365
EG13998	0.759636323	0.914095404	0.511643731	0.830892636	0.719374859	0.737350386	0.480153839	0.872717078	0.452122176	0.857380628	0.82434918	0.712976336	0.943134726	0.538699759	0.885841034	0.972048825	0.461357535	0.672330337	0.897906653	0.917666687
EG13999	0.763346846	0.898118666	0.464800653	0.784073498	0.702291204	0.623935217	0.533828634	0.830296231	0.336042215	0.768629536	0.822654354	0.701812673	0.88009516	0.663854306	0.916466624	0.738448285	0.564120534	0.689475084	0.902100693	0.867597131
EG14013	0.519737706	0.72200902	0.528958023	0.509690084	0.722782586	0.510028678	0.550183023	0.798690982	0.310108041	0.456149369	0.498600529	0.608032501	0.491089843	0.719722502	0.628766826	0.424689191	0.765669776	0.627062488	0.520383205	0.62312917
EG14026	0.015907652	0.030541143	0.155648673	0.094206673	0.006915677	0.041876348	0.007285413	0.005951666	0.048261437	0.178903761	0.683417294	0.435327524	0.647045517	0.2762554	0.76297403	0.647449787	0.060754498	0.123249233	0.662114444	0.64268767
EG14035	0.497379507	0.764616094	0.519874906	0.601940025	0.793255186	0.627919821	0.592445553	0.806135239	0.402893212	0.545492069	0.486447425	0.70080559	0.519943456	0.704576537	0.593401718	0.496696379	0.697018117	0.564737257	0.580607664	0.627767081
EG14056	0.183379553	0.219482525	0.287668406	0.122672719	0.235581756	0.146969566	0.376435826	0.06383791	0.506006796	0.398930358	0.474151624	0.907269112	0.730697425	0.7863661	0.421722757	0.619777044	0.332750436	0.612913915	0.649176343	0.796296782
EG14057	0.29382459	0.265503295	0.492439301	0.08474235	0.307418743	0.360813221	0.431052136	0.173990361	0.552630821	0.517583888	0.519650746	0.91758558	0.817833564	0.786057734	0.49949398	0.612709962	0.43068971	0.680259773	0.754778081	0.848678938
EG14058	0.390513616	0.490218634	0.592819116	0.265105442	0.443454108	0.37791376	0.448905587	0.167380062	0.609283474	0.557262356	0.377059002	0.907560461	0.684672843	0.765294996	0.334882421	0.640444996	0.280631388	0.641996862	0.664252618	0.778130418
EG14061	0.266181151	0.231836602	0.261529457	0.13650441	0.054460619	0.257539294	0.230621748	0.027705147	0.453300547	0.241938199	0.833640984	0.865669501	0.607485891	0.996655655	0.53238681	0.59213388	0.597366862	0.601931054	0.489957113	0.709936415
EG14126	0.695186903	0.744179001	0.451406168	0.844036305	0.90790214	0.702803815	0.611349415	0.983618013	0.288530614	0.448645447	0.803278311	0.045543189	0.13020274	0.936400011	0.554457675	0.747363416	0.568841748	0.951284837	0.772500334	0.876336183
EG14157	0.996113012	0.774022415	0.798014592	0.955581887	0.961659232	0.840666001	0.896375587	0.9741557	0.725669814	0.822844254	0.979466325	0.901029178	0.951310758	0.703795264	0.975614117	0.930127793	0.773372558	0.974963994	0.943981295	0.827816467
EG14211	0.223930963	0.268265423	0.355621155	0.328797285	0.301317158	0.198136786	0.229582407	0.267261435	0.052411593	0.314371574	0.481409688	0.315576736	0.856616162	0.170421498	0.543773698	0.811744877	0.210546833	0.397861927	0.373907335	0.398521919
EG142110	0.527272093	0.127995944	0.988272383	0.972166389	0.45015657	0.806823447	0.812790013	0.362260912	0.994612461	0.976371055	0.702280115	0.715550086	0.706961323	0.940722382	0.289211897	0.437847717	0.752134146	0.822461174	0.866012293	0.989998504
EG14212	0.374474512	0.542101999	0.421813262	0.346058981	0.409465952	0.384031815	0.398271355	0.471767723	0.073623477	0.487930909	0.522366158	0.347806879	0.875776198	0.298048875	0.611859203	0.876563004	0.321612227	0.417544589	0.520918799	0.556214749
EG14213	0.39729838	0.524047802	0.36479008	0.375488928	0.322485403	0.36224856	0.446700449	0.291845139	0.121312616	0.482564631	0.469992245	0.250350992	0.837603699	0.189206107	0.491965728	0.770052071	0.212668512	0.274097519	0.435115113	0.454286775
EG14214	0.28180024	0.523792668	0.432169838	0.302245069	0.351226972	0.377321558	0.324861729	0.403977629	0.182003949	0.476874141	0.478264022	0.27265773	0.867261373	0.143214631	0.423479257	0.83455612	0.193136687	0.31345893	0.436991428	0.420371924
EG14215	0.345732325	0.572742022	0.394476595	0.352122146	0.387347967	0.303978065	0.151869144	0.392224859	0.033861861	0.451943127	0.50642966	0.336891179	0.857565926	0.285916509	0.607324669	0.85763286	0.313255206	0.43865288	0.515192594	0.492755734
EG14216	0.527273903	0.605709985	0.408551302	0.53282846	0.514716456	0.511625138	0.263861087	0.482539489	0.139143112	0.618758007	0.484810504	0.443706711	0.833948071	0.277130478	0.667902405	0.837798133	0.189885403	0.405912808	0.482154976	0.553094375
EG14217	0.254350837	0.136670742	0.388724474	0.091932561	0.182668355	0.170547897	0.178167903	0.13051654	0.02687423	0.209537174	0.577724848	0.37408116	0.867253824	0.173778781	0.665856793	0.89206563	0.248452971	0.507006662	0.512032614	0.48761624
EG14218	0.604283994	0.619139273	0.442889167	0.509101909	0.415511409	0.486437442	0.304269837	0.567533121	0.092840125	0.54171883	0.586944108	0.401288542	0.883171463	0.24541112	0.709817523	0.876933321	0.207280719	0.516618596	0.519923199	0.587281025
EG14219	0.232513201	0.043505926	0.959893466	0.928141195	0.151918959	0.598202468	0.529447066	0.135509737	0.980897257	0.932024354	0.428505247	0.418770087	0.415782229	0.845607026	0.071099631	0.16136568	0.40737085	0.502520394	0.601651559	0.961489024
EG14222	0.729690606	0.780375212	0.516236842	0.811972054	0.918598641	0.703792512	0.717628072	0.984121977	0.342863338	0.54410487	0.833759899	0.133424253	0.181560771	0.948821034	0.562705923	0.823367115	0.70307613	0.959824769	0.807828131	0.889247382
EG14265	0.824068211	0.941804048	0.666006417	0.84065726	0.756023724	0.904242952	0.683496162	0.962740996	0.453186602	0.870344793	0.84721428	0.781744108	0.937095945	0.63859588	0.935959391	0.97112429	0.54541081	0.665607312	0.914546228	0.936463472
EG142654	0.930132261	0.975080748	0.915314036	0.952044587	0.903967292	0.967794337	0.84303772	0.986970009	0.781940143	0.954542205	0.909112504	0.907230627	0.968594216	0.841799777	0.963448058	0.985775188	0.72862494	0.799219298	0.953613294	0.964233206
EG14266	0.609650625	0.822652868	0.548271388	0.633318109	0.827479347	0.637943418	0.644551764	0.837892455	0.484791629	0.447694912	0.454390376	0.704284769	0.538372335	0.761944363	0.648065916	0.470131147	0.76449983	0.708053796	0.673294544	0.725432164
EG14267	0.584615337	0.777805178	0.559832082	0.498943234	0.744258894	0.62061418	0.603306197	0.807979483	0.353904254	0.466284959	0.538260435	0.824370876	0.65636316	0.823733162	0.80795576	0.530926145	0.841710206	0.797597624	0.675810862	0.705861979
EG14268	0.57830247	0.808086485	0.592017725	0.656547016	0.739146361	0.612496457	0.572258089	0.856633688	0.44426682	0.488435035	0.370184435	0.72949904	0.520475769	0.730181861	0.679575692	0.40477128	0.77841201	0.64281094	0.555495108	0.57689293
EG14269	0.636440193	0.789379633	0.619294878	0.590899213	0.803534017	0.580636405	0.661053919	0.810403681	0.538353481	0.52202744	0.474883887	0.738912134	0.688593069	0.744359759	0.681968011	0.533006629	0.798188821	0.68591154	0.607225326	0.682993707
EG14270	0.658008446	0.842785358	0.57491355	0.624582914	0.833008357	0.684510908	0.662746699	0.832366885	0.529358207	0.547763365	0.290180601	0.684901454	0.51063571	0.744383094	0.695958881	0.504400929	0.750242842	0.671961272	0.545560306	0.657421345
EG14271	0.568429678	0.802012423	0.47606457	0.534637851	0.766731134	0.57362559	0.577042232	0.797168455	0.443241024	0.397563243	0.486917841	0.657198279	0.50288622	0.692578054	0.66284811	0.426801887	0.743007465	0.5930887	0.476354701	0.597158941
EG14272	0.602176816	0.837850682	0.605988196	0.528227567	0.756876821	0.682456973	0.632694764	0.822488034	0.512919243	0.550535087	0.387764154	0.682968524	0.51259806	0.692291101	0.662762883	0.453319891	0.725183927	0.695567104	0.569821	0.68650692
EG14273	0.61244719	0.81928101	0.47605525	0.563448803	0.780723586	0.610970382	0.625186575	0.785048244	0.41444659	0.504709477	0.412273981	0.788351037	0.612693595	0.729361852	0.741904151	0.510627611	0.780318551	0.607459774	0.665459215	0.695622443
EG14274	0.992037581	0.793339649	0.427959971	0.823779843	0.928163945	0.744646505	0.784515801	0.985999144	0.299589663	0.416947034	0.893959851	0.325463777	0.963896282	0.150819665	0.783500552	0.990812699	0.292530625	0.737784829	0.811752615	0.886187086
EG14299	0.857913906	0.785216703	0.61196424	0.801336896	0.868069877	0.710073	0.735141084	0.874374851	0.441490376	0.565744437	0.91719952	0.333520948	0.97268213	0.213534789	0.855786929	0.99496825	0.414049496	0.838250873	0.888315864	0.922525434
EG14309	0.06884313	0.012670988	0.04645497	0.00479615	0.000603	0.02240139	0.025360462	0.000745	0.310237533	0.065136445	0.769803251	0.8520599	0.586352282	0.996540521	0.453299385	0.573930437	0.580127503	0.564602058	0.469559669	0.745229939
EG14340	0.016012082	0.026941815	0.11715494	0.132247518	0.015540933	0.124752182	0.023816027	0.018826556	0.018181501	0.18153971	0.636729293	0.34844463	0.589432643	0.303858157	0.734559238	0.65892568	0.09632179	0.163648595	0.626142096	0.577569279
EG14373	0.437998058	0.423907017	0.335428803	0.426714064	0.472872002	0.460226484	0.437160599	0.492392918	0.302561827	0.364471811	0.245646115	0.083295	0.153316602	0.140491817	0.169539011	0.19715681	0.145420062	0.290093523	0.128208966	0.233793692
EG20044	0.314120075	0.371368161	0.52948127	0.234181506	0.44586323	0.217467292	0.250096575	0.293174611	0.118020899	0.310295172	0.592325043	0.667946782	0.717942261	0.555840507	0.852692308	0.97307207	0.21485317	0.701412842	0.733579093	0.786511053
EG20080	0.331065867	0.284652256	0.728429895	0.292681456	0.501979635	0.379176314	0.38182728	0.365956077	0.180532324	0.392189578	0.200977721	0.206424514	0.42324885	0.130309693	0.234158054	0.370447311	0.128931663	0.177917122	0.223929954	0.178204583
EG20098	0.172195298	0.125272325	0.122837875	0.199855641	0.108502464	0.131029181	0.169277646	0.236608843	0.081025397	0.080794042	0.364593954	0.18121294	0.395418121	0.157329417	0.309943888	0.346905061	0.131018414	0.265013009	0.288606829	0.334792211
EG20151	0.471159965	0.45894003	0.526469658	0.569170525	0.578528625	0.508022279	0.461253484	0.507066563	0.422456121	0.381070721	0.260796441	0.340524017	0.312536775	0.165578397	0.260706007	0.356935363	0.190275329	0.349707648	0.312030501	0.157315708
EG20248	0.991203555	0.816485796	0.548156564	0.853683537	0.927236439	0.765839607	0.823751683	0.983804471	0.301352646	0.421002953	0.915380856	0.321468797	0.978265188	0.334237444	0.84069472	0.995583406	0.437809346	0.816722687	0.920345713	0.931485459
EG20249	0.051499874	0.823064813	0.340968489	0.215247287	0.68961626	0.942491279	0.627362428	0.310765386	0.494082697	0.441710044	0.179412517	0.747192811	0.748090184	0.836406394	0.80610493	0.243694641	0.51554972	0.870914771	0.987137262	0.673977093
EG20257	0.005084926	0.100471654	0.087438881	0.018256727	0.013652907	0.142942777	0.074822403	0.009345712	0.25893152	0.091390099	0.063142677	0.232066246	0.130365036	0.674158871	0.060679193	0.185279234	0.510363195	0.032299862	0.105250796	0.373639976
EG20263	0.508747558	0.73201219	0.420640938	0.391810189	0.710934206	0.50718379	0.51152327	0.802693334	0.359933181	0.431362751	0.302178281	0.715722816	0.440433596	0.671548152	0.558945117	0.438836348	0.659647789	0.494292564	0.571744159	0.599187066
EG20264	0.619465279	0.802583581	0.532727698	0.599418397	0.776820839	0.694021089	0.595149944	0.819333903	0.50802646	0.560422796	0.459029359	0.733368205	0.59862115	0.725444449	0.67882224	0.458921945	0.782817504	0.589030558	0.631391841	0.671310799
EG20265	0.549759902	0.774077174	0.495352436	0.600152462	0.787715579	0.53202072	0.598745105	0.847084949	0.510822512	0.498885342	0.455842857	0.681299711	0.539414683	0.75556103	0.699833308	0.535280472	0.778836774	0.663033278	0.643848953	0.6354696
